"","MES","CONGLOME","VIVIENDA","HOGAR","CODPERSO","UBIGEO","DOMINIO","ESTRATO","CODINFOR","P300A","P301A","P207","P507","P513T","P524A1","P401H1","P401H2","P401H3","P401H4","P401H5","P401H6"
"1223","1792645112150102811",17926,45,11,2,150102,8,1,1,4,6,1,3,72,250,2,2,2,2,2,2
"1224","1794312111150110811",17943,12,11,1,150110,8,1,1,4,8,1,4,84,1700,2,2,2,2,2,2
"1225","1794312112150110812",17943,12,11,2,150110,8,1,2,4,8,2,3,45,2800,2,2,2,2,2,2
"1226","17943123111150110812",17943,123,11,1,150110,8,1,2,4,6,1,3,54,2000,2,2,2,2,2,2
"1227","179552111150132812",17955,2,11,1,150132,8,1,2,4,6,1,4,58,960,2,2,2,2,2,2
"1228","1795523111150132812",17955,23,11,1,150132,8,1,2,4,8,1,3,84,3000,2,2,2,2,2,2
"1229","1795523113150132813",17955,23,11,3,150132,8,1,3,4,9,1,4,60,235,2,2,2,2,2,2
"1230","1795565113150132813",17955,65,11,3,150132,8,1,3,4,6,2,3,54,280,2,2,2,2,2,2
"1231","1795565115150132815",17955,65,11,5,150132,8,1,5,4,6,2,3,54,240,2,2,2,2,2,2
"1232","1795586113150132813",17955,86,11,3,150132,8,1,3,4,11,2,3,0,2400,2,2,2,2,2,2
"1233","17955106112150132812",17955,106,11,2,150132,8,1,2,4,7,1,4,72,250,2,2,2,2,2,2
"1234","17955127111150132811",17955,127,11,1,150132,8,1,1,4,5,1,4,24,150,2,2,2,2,2,2
"1235","17955127113150132813",17955,127,11,3,150132,8,1,3,4,7,1,4,5,30,2,2,2,2,2,2
"1236","1797331111150125811",17973,31,11,1,150125,8,1,1,4,5,1,4,48,930,2,2,2,2,2,2
"1237","1797331113150125813",17973,31,11,3,150125,8,1,3,4,8,2,3,48,930,2,2,2,2,2,2
"1238","1797342111150125811",17973,42,11,1,150125,8,1,1,4,3,1,4,60,350,2,2,2,2,2,2
"1239","1797354111150125812",17973,54,11,1,150125,8,1,2,1,6,1,4,55,300,2,2,2,2,2,2
"1240","1797354112150125812",17973,54,11,2,150125,8,1,2,4,7,2,4,12,100,2,2,2,2,2,2
"1241","1797389111150125811",17973,89,11,1,150125,8,1,1,4,6,1,4,0,930,2,2,2,2,2,2
"1242","17973102111150125811",17973,102,11,1,150125,8,1,1,4,4,1,4,54,360,1,2,2,2,2,2
"1243","1814574111150110811",18145,74,11,1,150110,8,1,1,4,8,1,3,40,2500,2,2,2,2,2,2
"1244","181663111150118811",18166,3,11,1,150118,8,1,1,4,6,1,3,72,1730,2,2,2,2,2,2
"1245","181663112150118812",18166,3,11,2,150118,8,1,2,4,8,2,3,8,15,2,2,2,2,2,2
"1246","1816614111150118811",18166,14,11,1,150118,8,1,1,4,6,2,4,48,1450,2,2,2,2,2,2
"1247","1816626113150118813",18166,26,11,3,150118,8,1,3,4,6,1,4,48,250,2,2,2,2,2,2
"1248","1816626114150118814",18166,26,11,4,150118,8,1,4,4,7,2,4,40,300,2,2,2,2,2,2
"1249","1816626115150118815",18166,26,11,5,150118,8,1,5,4,5,2,4,52,210,2,2,2,2,2,2
"1250","1816637111150118811",18166,37,11,1,150118,8,1,1,1,3,1,4,24,90,2,2,2,2,2,2
"1251","1816672111150118811",18166,72,11,1,150118,8,1,1,4,5,1,4,47,40,2,2,2,2,2,2
"1252","1816683111150118811",18166,83,11,1,150118,8,1,1,1,5,1,4,72,1200,2,2,2,2,2,2
"1253","1817457111150122811",18174,57,11,1,150122,8,1,1,4,8,2,3,48,3200,2,2,2,2,2,2
"1254","18174154111150122811",18174,154,11,1,150122,8,1,1,4,10,2,3,48,5300,2,2,2,2,2,2
"1255","18177100112150104816",18177,100,11,2,150104,8,1,6,4,6,1,3,38,1500,2,2,2,2,2,2
"1256","18177115111150104811",18177,115,11,1,150104,8,1,1,4,11,2,3,50,7000,2,2,2,2,2,2
"1257","1818127113150117812",18181,27,11,3,150117,8,1,2,4,10,1,3,40,1800,2,2,2,2,2,2
"1258","1818189112150117811",18181,89,11,2,150117,8,1,1,4,10,2,3,32,2500,2,2,2,2,2,2
"1259","181993112150115811",18199,3,11,2,150115,8,1,1,4,8,2,3,44,1200,2,2,2,2,2,2
"1260","181993113150115813",18199,3,11,3,150115,8,1,3,4,7,2,3,60,300,2,2,2,2,2,2
"1261","1819920111150115812",18199,20,11,1,150115,8,1,2,4,6,1,4,67,930,2,2,2,2,2,2
"1262","1819971111150115811",18199,71,11,1,150115,8,1,1,4,6,2,3,58,400,2,2,2,2,2,2
"1263","182058111150135811",18205,8,11,1,150135,8,1,1,4,8,1,4,46,1800,2,2,2,2,2,2
"1264","1820522113150135813",18205,22,11,3,150135,8,1,3,4,9,1,4,46,360,2,2,2,2,2,2
"1265","1821516113150133811",18215,16,11,3,150133,8,1,1,4,10,2,3,54,1200,2,2,2,2,2,2
"1266","1821533112150133812",18215,33,11,2,150133,8,1,2,4,6,2,4,18,50,2,2,2,2,2,2
"1267","1821533113150133813",18215,33,11,3,150133,8,1,3,4,6,1,4,0,350,2,2,2,2,2,2
"1268","1821583113150133811",18215,83,11,3,150133,8,1,1,4,8,1,3,52,930,2,2,2,2,2,2
"1269","182615111150132811",18261,5,11,1,150132,8,1,1,4,6,1,4,60,300,2,2,2,2,2,2
"1270","182615116150132816",18261,5,11,6,150132,8,1,6,4,6,1,4,60,200,2,2,2,2,2,2
"1271","1826189112150132812",18261,89,11,2,150132,8,1,2,1,6,1,4,48,600,2,2,2,2,2,2
"1272","1826443113150105813",18264,43,11,3,150105,8,1,3,4,10,2,3,40,3000,2,2,2,2,2,2
"1273","1826483112150105812",18264,83,11,2,150105,8,1,2,4,6,2,4,16,350,2,2,2,2,2,2
"1274","18264103112150105811",18264,103,11,2,150105,8,1,1,4,8,2,3,10,800,2,2,2,2,2,2
"1275","1828816112150132812",18288,16,11,2,150132,8,1,2,4,6,2,3,60,930,2,2,2,2,2,2
"1276","1828870113150132813",18288,70,11,3,150132,8,1,3,4,6,2,4,60,100,2,2,2,2,2,2
"1277","18288105112150132812",18288,105,11,2,150132,8,1,2,4,3,2,3,36,150,2,2,2,2,2,2
"1278","18288105114150132814",18288,105,11,4,150132,8,1,4,4,10,2,3,35,300,2,2,2,2,2,2
"1279","1830913112150132812",18309,13,11,2,150132,8,1,2,4,3,2,6,66,1250,2,2,2,2,2,2
"1280","1830994111150132812",18309,94,11,1,150132,8,1,2,4,4,1,4,66,250,2,2,2,2,2,2
"1281","18309110111150132811",18309,110,11,1,150132,8,1,1,4,6,1,4,48,300,2,2,2,2,2,2
"1282","18309143112150132811",18309,143,11,2,150132,8,1,1,4,6,1,4,78,1500,2,2,2,2,2,2
"1283","1838112111150801223",18381,12,11,1,150801,2,2,3,4,6,1,4,70,930,2,2,2,2,2,2
"1284","1838112113150801223",18381,12,11,3,150801,2,2,3,4,6,2,4,60,1200,2,2,2,2,2,2
"1285","1838121111150801222",18381,21,11,1,150801,2,2,2,4,6,1,4,48,350,2,2,2,2,2,2
"1286","1838126111150801221",18381,26,11,1,150801,2,2,1,4,6,2,4,60,960,2,2,2,2,2,2
"1287","1838136114150801223",18381,36,11,4,150801,2,2,3,4,8,2,3,48,930,2,2,2,2,2,2
"1288","183982112150601232",18398,2,11,2,150601,2,3,2,4,10,2,3,40,2500,2,2,2,2,2,2
"1289","1839822112150601231",18398,22,11,2,150601,2,3,1,4,7,2,3,60,150,2,2,2,2,2,2
"1290","18398125111150601232",18398,125,11,1,150601,2,3,2,4,4,1,4,48,200,2,2,2,2,2,2
"1291","18398125112150601232",18398,125,11,2,150601,2,3,2,4,8,2,3,48,1700,2,2,2,2,2,2
"1292","1844431111150201232",18444,31,11,1,150201,2,3,2,4,5,1,4,58,350,2,2,2,2,2,2
"1293","18444100111150201231",18444,100,11,1,150201,2,3,1,4,9,1,4,48,1100,2,2,2,2,2,2
"1294","18444100113150201233",18444,100,11,3,150201,2,3,3,4,10,2,3,48,2873,2,2,2,2,2,2
"1295","18444122111150201231",18444,122,11,1,150201,2,3,1,4,6,1,4,60,240,2,2,2,2,2,2
"1296","18444145112150201232",18444,145,11,2,150201,2,3,2,4,10,2,3,0,785,2,2,2,2,2,2
"1297","184723111150202241",18472,3,11,1,150202,2,4,1,1,5,1,4,56,930,2,2,2,2,2,2
"1298","1847218111150202241",18472,18,11,1,150202,2,4,1,4,6,2,4,48,930,2,2,2,2,2,2
"1299","1847262111150202242",18472,62,11,1,150202,2,4,2,4,3,1,3,30,180,2,2,2,2,2,2
"1300","1848912111150514252",18489,12,11,1,150514,2,5,2,4,6,1,4,40,200,2,2,2,2,2,2
"1301","1848927111150514251",18489,27,11,1,150514,2,5,1,4,6,1,4,48,304,1,2,2,2,2,2
"1302","1848958111150514251",18489,58,11,1,150514,2,5,1,4,5,2,4,6,30,2,2,2,2,2,2
"1303","1848958112150514251",18489,58,11,2,150514,2,5,1,8,3,2,4,21,60,2,2,1,1,2,2
"1304","1848973111150514252",18489,73,11,1,150514,2,5,2,4,6,1,4,48,480,2,2,2,2,2,2
"1305","1848989122150514252",18489,89,12,2,150514,2,5,2,4,6,1,4,48,210,2,2,2,2,2,2
"1306","1848989221150514251",18489,89,22,1,150514,2,5,1,4,5,1,3,48,935,2,2,2,2,2,2
"1307","18489104111150514251",18489,104,11,1,150514,2,5,1,4,9,1,3,75,2200,2,2,2,2,2,2
"1308","18489104114150514254",18489,104,11,4,150514,2,5,4,4,9,1,3,48,1500,2,2,2,2,2,2
"1309","18489104115150514255",18489,104,11,5,150514,2,5,5,4,10,1,4,7,30,2,2,2,2,2,2
"1310","1849811111150605231",18498,11,11,1,150605,2,3,1,4,8,1,3,48,1800,2,2,2,2,2,2
"1311","1849832111150605231",18498,32,11,1,150605,2,3,1,4,6,2,3,72,1600,2,2,2,2,2,2
"1312","18498117112150605232",18498,117,11,2,150605,2,3,2,4,4,2,4,60,950,2,2,2,2,2,2
"1313","18498160111150605231",18498,160,11,1,150605,2,3,1,4,6,1,4,36,1800,2,2,2,2,2,2
"1314","1850434111150901551",18504,34,11,1,150901,5,5,1,4,3,1,4,32,240,2,2,2,2,2,2
"1315","1850448111150901551",18504,48,11,1,150901,5,5,1,4,6,1,4,84,1200,2,2,2,2,2,2
"1316","185524111151012561",18552,4,11,1,151012,5,6,1,4,5,1,4,40,180,2,2,2,2,2,2
"1317","1855223111151012561",18552,23,11,1,151012,5,6,1,1,4,1,4,16,60,2,2,2,2,2,2
"1318","1856618111160101721",18566,18,11,1,160101,7,2,1,4,10,1,3,0,3130,2,2,2,2,2,2
"1319","1856641113160101723",18566,41,11,3,160101,7,2,3,4,6,1,3,0,1250,1,2,2,2,2,2
"1320","1856662112160101722",18566,62,11,2,160101,7,2,2,4,7,2,3,48,1630,2,2,2,2,2,2
"1321","18566107122160101722",18566,107,12,2,160101,7,2,2,4,10,1,3,30,3200,2,2,2,2,2,2
"1322","18566107123160101723",18566,107,12,3,160101,7,2,3,4,9,1,3,42,490,2,2,2,2,2,2
"1323","18566107222160101722",18566,107,22,2,160101,7,2,2,4,9,2,4,9,1100,2,2,2,2,2,2
"1324","1857951111160112721",18579,51,11,1,160112,7,2,1,4,8,1,3,50,2550,2,2,2,2,2,2
"1325","1857951112160112722",18579,51,11,2,160112,7,2,2,4,8,2,3,0,450,2,2,2,2,2,2
"1326","1857951118160112728",18579,51,11,8,160112,7,2,8,3,5,2,6,60,200,2,2,2,2,2,2
"1327","1862938114160113724",18629,38,11,4,160113,7,2,4,4,6,1,3,60,930,2,2,2,2,2,2
"1328","1862977111160113721",18629,77,11,1,160113,7,2,1,4,6,1,3,56,3500,2,2,2,2,2,2
"1329","1862996111160113721",18629,96,11,1,160113,7,2,1,4,10,1,3,52,4200,2,2,2,2,2,2
"1330","1862996112160113722",18629,96,11,2,160113,7,2,2,4,10,2,3,18,3500,2,2,2,2,2,2
"1331","18629115111160113721",18629,115,11,1,160113,7,2,1,4,5,1,3,72,1300,2,2,2,2,2,2
"1332","18629115112160113722",18629,115,11,2,160113,7,2,2,4,3,2,6,60,406,2,2,2,2,2,2
"1333","1864429113160101723",18644,29,11,3,160101,7,2,3,4,7,1,4,54,300,2,2,2,2,2,2
"1334","1864481111160101721",18644,81,11,1,160101,7,2,1,4,6,1,3,48,3600,2,2,2,2,2,2
"1335","18644105111160101721",18644,105,11,1,160101,7,2,1,4,6,2,3,40,1150,2,2,2,2,2,2
"1336","1865628112160401751",18656,28,11,2,160401,7,5,1,4,6,1,4,24,1230,2,2,2,2,2,2
"1337","1866813111160501741",18668,13,11,1,160501,7,4,1,4,7,1,4,19,1500,2,2,2,2,2,2
"1338","1866880115160501745",18668,80,11,5,160501,7,4,5,4,8,2,3,22,1370,2,2,2,2,2,2
"1339","18668125113160501743",18668,125,11,3,160501,7,4,3,4,7,2,3,48,930,2,2,2,2,2,2
"1340","18713195111160701771",18713,195,11,1,160701,7,7,1,11,6,1,3,30,500,2,2,2,2,2,2
"1341","18721315111160404771",18721,315,11,1,160404,7,7,1,4,3,1,4,8,60,2,2,2,2,2,2
"1342","187213171110160404772",18721,317,11,10,160404,7,7,2,4,6,2,6,56,140,2,2,2,2,2,2
"1343","187213171111160404772",18721,317,11,11,160404,7,7,2,4,5,1,4,56,140,2,2,2,2,2,2
"1344","187293113160202781",18729,3,11,3,160202,7,8,1,4,5,1,4,60,930,2,2,2,2,2,2
"1345","187293114160202781",18729,3,11,4,160202,7,8,1,13,6,2,6,56,300,2,2,2,2,2,2
"1346","1877686111160704761",18776,86,11,1,160704,7,6,1,3,5,1,4,20,150,2,2,2,2,2,2
"1347","18776133112160704762",18776,133,11,2,160704,7,6,2,4,11,2,3,0,3500,2,2,2,2,2,2
"1348","1878919111170101731",18789,19,11,1,170101,7,3,1,4,6,2,4,4,200,2,2,2,2,2,2
"1349","1878938114170101734",18789,38,11,4,170101,7,3,4,4,6,1,3,10,300,2,2,2,2,2,2
"1350","1878977112170101731",18789,77,11,2,170101,7,3,1,4,8,2,3,0,1200,2,2,2,2,2,2
"1351","1878996111170101731",18789,96,11,1,170101,7,3,1,4,8,1,3,0,2400,2,2,2,2,2,2
"1352","1878996112170101732",18789,96,11,2,170101,7,3,2,4,8,2,3,20,450,2,2,2,2,2,2
"1353","18789135112170101732",18789,135,11,2,170101,7,3,2,4,9,2,3,48,930,2,2,2,2,2,2
"1354","18789156111170101731",18789,156,11,1,170101,7,3,1,4,8,1,3,40,3000,2,2,2,2,2,2
"1355","18789193113170101733",18789,193,11,3,170101,7,3,3,4,5,2,4,56,280,2,2,2,2,2,2
"1356","18789193114170101734",18789,193,11,4,170101,7,3,4,4,5,2,3,33,250,2,2,2,2,2,2
"1357","1883265111170101731",18832,65,11,1,170101,7,3,1,1,1,2,4,40,390,2,2,2,2,2,2
"1358","1883265112170101732",18832,65,11,2,170101,7,3,2,4,6,1,4,45,200,2,2,2,2,2,2
"1359","1883265113170101733",18832,65,11,3,170101,7,3,3,4,6,1,4,5,70,2,2,2,2,2,2
"1360","1883277111170101731",18832,77,11,1,170101,7,3,1,12,6,1,4,72,1650,2,2,2,2,2,2
"1361","1883277112170101732",18832,77,11,2,170101,7,3,2,12,5,2,4,40,780,2,2,2,2,2,2
"1362","1885562112170104751",18855,62,11,2,170104,7,5,1,4,6,1,4,48,800,2,2,2,2,2,2
"1363","18855134112170104751",18855,134,11,2,170104,7,5,1,4,6,1,4,48,800,2,2,2,2,2,2
"1364","18881181111170203771",18881,181,11,1,170203,7,7,1,1,3,1,3,32,900,2,2,2,2,2,2
"1365","18881183111170203771",18881,183,11,1,170203,7,7,1,1,11,1,3,36,2500,2,2,2,2,2,2
"1366","18881183112170203772",18881,183,11,2,170203,7,7,2,1,8,2,3,0,1800,2,2,2,2,2,2
"1367","1894360112180303332",18943,60,11,2,180303,3,3,2,4,6,2,3,30,1380,2,2,2,2,2,2
"1368","1894360114180303333",18943,60,11,4,180303,3,3,3,4,10,2,3,44,1500,2,2,2,2,2,2
"1369","1898319111180301331",18983,19,11,1,180301,3,3,1,4,6,2,6,28,160,2,2,2,2,2,2
"1370","1898319113180301333",18983,19,11,3,180301,3,3,3,4,8,1,3,48,1600,2,2,2,2,2,2
"1371","1898352111180301331",18983,52,11,1,180301,3,3,1,4,7,2,3,30,90,2,2,2,2,2,2
"1372","1898386112180301332",18983,86,11,2,180301,3,3,2,4,10,2,3,40,1200,2,2,2,2,2,2
"1373","18983103111180301331",18983,103,11,1,180301,3,3,1,4,6,1,4,0,2300,2,2,2,2,2,2
"1374","18983103112180301332",18983,103,11,2,180301,3,3,2,4,8,2,3,48,1100,2,2,2,2,2,2
"1375","189896111180302351",18989,6,11,1,180302,3,5,1,2,6,1,4,50,1500,2,2,2,2,2,2
"1376","1898938111180302351",18989,38,11,1,180302,3,5,1,4,5,2,4,16,40,2,2,2,2,2,2
"1377","1898949111180302351",18989,49,11,1,180302,3,5,1,4,9,2,6,40,250,2,2,2,2,2,2
"1378","1898960112180302351",18989,60,11,2,180302,3,5,1,4,5,1,4,41,800,2,2,2,2,2,2
"1379","1898971111180302351",18989,71,11,1,180302,3,5,1,4,9,2,4,56,600,2,2,2,2,2,2
"1380","1898971112180302352",18989,71,11,2,180302,3,5,2,2,8,1,3,44,1200,2,2,2,2,2,2
"1381","1899670111180301331",18996,70,11,1,180301,3,3,1,4,3,2,4,14,100,2,2,2,1,2,2
"1382","1899670112180301332",18996,70,11,2,180301,3,3,2,4,6,1,4,36,480,2,2,2,2,2,2
"1383","1899689111180301331",18996,89,11,1,180301,3,3,1,4,6,2,3,50,1500,2,2,2,2,2,2
"1384","19013105111180101371",19013,105,11,1,180101,3,7,1,2,6,2,3,0,1380,2,2,2,2,2,2
"1385","1902739113180201682",19027,39,11,3,180201,6,8,2,4,6,1,4,48,480,2,2,2,2,2,2
"1386","1902739114180201682",19027,39,11,4,180201,6,8,2,4,6,1,4,32,200,2,2,2,2,2,2
"1387","1902740113180201683",19027,40,11,3,180201,6,8,3,4,6,1,4,24,160,2,2,2,2,2,2
"1388","1903876111180211682",19038,76,11,1,180211,6,8,2,1,5,1,4,66,900,2,2,2,2,2,2
"1389","1903876113180211682",19038,76,11,3,180211,6,8,2,4,5,1,4,66,900,2,2,2,2,2,2
"1390","190517111190101531",19051,7,11,1,190101,5,3,1,4,8,1,3,44,500,2,2,2,2,2,2
"1391","1905127111190101531",19051,27,11,1,190101,5,3,1,4,8,1,4,16,850,2,2,2,2,2,2
"1392","1905167111190101531",19051,67,11,1,190101,5,3,1,4,5,1,4,48,1400,2,2,2,2,2,2
"1393","1908313111190111551",19083,13,11,1,190111,5,5,1,4,6,1,4,60,1600,2,2,2,2,2,2
"1394","1908349111190111551",19083,49,11,1,190111,5,5,1,4,10,2,3,53,2500,2,2,2,2,2,2
"1395","1908367111190111551",19083,67,11,1,190111,5,5,1,4,9,1,4,12,2400,2,2,2,2,2,2
"1396","19083102111190111551",19083,102,11,1,190111,5,5,1,4,8,1,3,0,2800,2,2,2,2,2,2
"1397","19083120111190111551",19083,120,11,1,190111,5,5,1,4,6,1,4,36,2000,2,2,2,2,2,2
"1398","19083138111190111551",19083,138,11,1,190111,5,5,1,4,6,1,4,0,2500,2,2,2,2,2,2
"1399","1908515113190201553",19085,15,11,3,190201,5,5,3,4,6,1,3,48,180,2,2,2,2,2,2
"1400","19085104112190201552",19085,104,11,2,190201,5,5,2,4,10,2,3,30,2100,2,2,2,2,2,2
"1401","19085122112190201552",19085,122,11,2,190201,5,5,2,4,6,1,4,32,600,2,2,2,2,2,2
"1402","19085122113190201551",19085,122,11,3,190201,5,5,1,4,7,1,4,24,450,2,2,2,2,2,2
"1403","1910610113190107553",19106,10,11,3,190107,5,5,3,1,9,1,4,56,450,2,2,2,2,2,2
"1404","19156173111190104571",19156,173,11,1,190104,5,7,1,4,6,1,4,24,350,2,2,2,2,2,2
"1405","19156175112190104572",19156,175,11,2,190104,5,7,2,4,6,1,4,48,300,2,2,2,2,2,2
"1406","19156175113190104573",19156,175,11,3,190104,5,7,3,4,6,1,4,48,250,2,2,2,2,2,2
"1407","19156176111190104571",19156,176,11,1,190104,5,7,1,4,6,1,4,32,200,2,2,2,2,2,2
"1408","19156177113190104573",19156,177,11,3,190104,5,7,3,4,5,1,4,36,200,2,2,2,2,2,2
"1409","19165179112190308772",19165,179,11,2,190308,7,7,2,4,5,2,4,8,140,2,2,2,2,2,2
"1410","19165179113190308773",19165,179,11,3,190308,7,7,3,4,5,2,4,34,255,2,2,2,2,2,2
"1411","19165179115190308776",19165,179,11,5,190308,7,7,6,4,6,1,4,48,600,2,2,2,2,2,2
"1412","19165407112190308772",19165,407,11,2,190308,7,7,2,4,5,1,4,8,90,2,2,2,2,2,2
"1413","19165407113190308771",19165,407,11,3,190308,7,7,1,4,5,1,4,36,100,2,2,2,2,2,2
"1414","19165412112190308772",19165,412,11,2,190308,7,7,2,4,5,1,4,24,320,2,2,2,2,2,2
"1415","19165412113190308773",19165,412,11,3,190308,7,7,3,4,7,1,3,11,30,2,2,2,2,2,2
"1416","1917510113190307783",19175,10,11,3,190307,7,8,3,4,6,1,4,24,480,2,2,2,2,2,2
"1417","1917510114190307784",19175,10,11,4,190307,7,8,4,4,6,1,4,48,600,2,2,2,2,2,2
"1418","1917512113190307783",19175,12,11,3,190307,7,8,3,4,6,1,4,16,400,2,2,2,2,2,2
"1419","1917559111190307781",19175,59,11,1,190307,7,8,1,4,4,1,4,23,300,2,2,2,2,2,2
"1420","1917560111190307781",19175,60,11,1,190307,7,8,1,1,1,1,4,48,480,2,2,2,2,2,2
"1421","1917560112190307782",19175,60,11,2,190307,7,8,2,4,5,2,4,16,120,2,2,2,2,2,2
"1422","191873116200101126",19187,3,11,6,200101,1,2,6,4,8,1,3,48,1500,2,2,2,2,2,2
"1423","1918734113200101123",19187,34,11,3,200101,1,2,3,4,7,2,3,45,900,2,2,2,2,2,2
"1424","1918765111200101121",19187,65,11,1,200101,1,2,1,4,7,1,3,48,1400,2,2,2,2,2,2
"1425","1918765112200101122",19187,65,11,2,200101,1,2,2,4,7,2,3,52,200,2,2,2,2,2,2
"1426","1918796111200101121",19187,96,11,1,200101,1,2,1,4,10,2,3,14,2300,2,2,2,2,2,2
"1427","1918796112200101121",19187,96,11,2,200101,1,2,1,4,10,1,3,30,5000,2,2,2,2,2,2
"1428","19187112112200101121",19187,112,11,2,200101,1,2,1,4,10,2,3,40,3500,2,2,2,2,2,2
"1429","19187112113200101121",19187,112,11,3,200101,1,2,1,4,9,1,3,24,90,2,2,2,2,2,2
"1430","19187158114200101124",19187,158,11,4,200101,1,2,4,4,6,1,4,35,240,2,2,2,2,2,2
"1431","19187158119200101129",19187,158,11,9,200101,1,2,9,4,1,1,4,8,100,2,2,2,2,2,2
"1432","1922067114200104124",19220,67,11,4,200104,1,2,4,4,10,2,3,40,520,2,2,2,2,2,2
"1433","1922087112200104122",19220,87,11,2,200104,1,2,2,4,8,2,3,24,1700,2,2,2,2,2,2
"1434","19220127112200104122",19220,127,11,2,200104,1,2,2,4,10,1,3,31,1900,2,2,2,2,2,2
"1435","19220127113200104123",19220,127,11,3,200104,1,2,3,4,10,2,3,24,1300,2,2,2,2,2,2
"1436","192291111200115121",19229,1,11,1,200115,1,2,1,4,6,2,6,60,930,2,2,2,2,2,2
"1437","1922930111200115121",19229,30,11,1,200115,1,2,1,4,8,1,3,48,1724,1,2,2,2,2,2
"1438","1922945111200115121",19229,45,11,1,200115,1,2,1,4,6,1,4,48,600,2,2,2,2,2,2
"1439","19229104111200115121",19229,104,11,1,200115,1,2,1,4,7,1,3,36,420,2,2,2,2,2,2
"1440","192397111200104121",19239,7,11,1,200104,1,2,1,4,6,1,4,52,280,2,2,2,2,2,2
"1441","1923956112200104122",19239,56,11,2,200104,1,2,2,4,9,2,4,50,732,2,2,2,2,2,2
"1442","19239121111200104121",19239,121,11,1,200104,1,2,1,4,5,2,3,48,1143,2,2,2,2,2,2
"1443","19239138111200104121",19239,138,11,1,200104,1,2,1,4,10,1,3,39,2875,2,2,2,2,2,2
"1444","192469113200701133",19246,9,11,3,200701,1,3,3,4,8,2,3,48,930,2,2,2,2,2,2
"1445","192469114200701134",19246,9,11,4,200701,1,3,4,4,10,2,3,54,1667,2,2,2,2,2,2
"1446","1924661111200701131",19246,61,11,1,200701,1,3,1,4,8,1,3,36,1000,2,2,2,2,2,2
"1447","1924661113200701133",19246,61,11,3,200701,1,3,3,4,9,2,3,48,930,2,2,2,2,2,2
"1448","192574111200801141",19257,4,11,1,200801,1,4,1,4,6,1,4,30,85,2,2,2,2,2,2
"1449","192579111200801141",19257,9,11,1,200801,1,4,1,4,3,1,4,44,350,2,2,2,2,2,2
"1450","192579112200801142",19257,9,11,2,200801,1,4,2,4,5,2,4,12,135,2,2,2,2,2,2
"1451","1925711111200801141",19257,11,11,1,200801,1,4,1,4,4,2,4,16,200,2,2,2,2,2,2
"1452","1925716111200801141",19257,16,11,1,200801,1,4,1,4,6,1,4,16,120,2,2,2,2,2,2
"1453","1925716112200801142",19257,16,11,2,200801,1,4,2,4,5,2,4,39,200,2,2,2,2,2,2
"1454","1927517113200114143",19275,17,11,3,200114,1,4,3,4,6,2,3,16,125,2,2,2,2,2,2
"1455","1927517114200114144",19275,17,11,4,200114,1,4,4,4,4,2,4,44,160,2,2,2,2,2,2
"1456","1927535113200114146",19275,35,11,3,200114,1,4,6,8,1,1,4,30,100,1,2,1,1,1,2
"1457","1927535117200114146",19275,35,11,7,200114,1,4,6,4,8,1,4,60,450,2,2,2,2,2,2
"1458","1927590111200114141",19275,90,11,1,200114,1,4,1,4,8,2,3,54,300,2,2,2,2,2,2
"1459","1927590112200114142",19275,90,11,2,200114,1,4,2,4,8,1,4,40,180,2,2,2,2,2,2
"1460","19275109111200114141",19275,109,11,1,200114,1,4,1,4,10,1,3,45,2600,2,2,2,2,2,2
"1461","19275109114200114144",19275,109,11,4,200114,1,4,4,4,6,2,3,20,60,2,2,2,2,2,2
"1462","19275127111200114141",19275,127,11,1,200114,1,4,1,4,6,1,4,0,2400,2,2,2,2,2,2
"1463","19275127117200114147",19275,127,11,7,200114,1,4,7,4,8,1,4,51,300,2,2,2,2,2,2
"1464","193358111200701132",19335,8,11,1,200701,1,3,2,4,7,1,4,55,1500,2,2,2,2,2,2
"1465","1933526112200701132",19335,26,11,2,200701,1,3,2,4,5,2,4,23,25,2,2,2,2,2,2
"1466","1933580111200701131",19335,80,11,1,200701,1,3,1,4,8,1,4,52,950,2,2,2,2,2,2
"1467","193459111200605141",19345,9,11,1,200605,1,4,1,4,10,1,3,45,2000,2,2,2,2,2,2
"1468","1934522112200605142",19345,22,11,2,200605,1,4,2,4,6,1,4,60,1926,2,2,2,2,2,2
"1469","1934522113200605143",19345,22,11,3,200605,1,4,3,4,8,1,4,40,1365,2,2,2,2,2,2
"1470","1934522114200605144",19345,22,11,4,200605,1,4,4,4,5,1,4,16,80,2,2,2,2,2,2
"1471","1934548111200605141",19345,48,11,1,200605,1,4,1,4,5,1,4,40,210,2,2,2,2,2,2
"1472","1934561111200605141",19345,61,11,1,200605,1,4,1,4,6,1,4,48,180,2,2,2,2,2,2
"1473","1934573111200605141",19345,73,11,1,200605,1,4,1,4,6,1,4,30,180,2,2,2,2,2,2
"1474","1934573114200605144",19345,73,11,4,200605,1,4,4,4,5,2,6,10,30,2,2,2,2,2,2
"1475","1934573116200605146",19345,73,11,6,200605,1,4,6,4,6,1,4,65,350,2,2,2,2,2,2
"1476","1934586112200605142",19345,86,11,2,200605,1,4,2,4,8,2,4,35,1200,2,2,2,2,2,2
"1477","1935731111200105131",19357,31,11,1,200105,1,3,1,4,6,1,4,72,468,2,2,2,2,2,2
