MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,CODINFOR,P300A,P301A,P207
5.69268E+16,5692,68,11,2,50101,5,2,2,4,8,2
5.69268E+16,5692,68,11,3,50101,5,2,3,4,5,1
5.69268E+16,5692,68,11,4,50101,5,2,2,4,3,2
5.69268E+16,5692,68,11,5,50101,5,2,2,4,1,2
5.6928E+16,5692,80,11,1,50101,5,2,1,1,10,1
5.6928E+16,5692,80,11,2,50101,5,2,2,1,8,2
5.6928E+16,5692,80,11,3,50101,5,2,3,4,9,1
5.6928E+16,5692,80,11,4,50101,5,2,4,4,9,2
5.6928E+16,5692,80,11,5,50101,5,2,4,4,2,2
5.69297E+16,5692,97,11,1,50101,5,2,1,1,10,1
5.77853E+16,5778,53,11,1,50509,7,7,1,1,6,1
5.77853E+16,5778,53,11,2,50509,7,7,2,1,6,2
5.77853E+16,5778,53,11,3,50509,7,7,2,4,5,2
5.77853E+16,5778,53,11,4,50509,7,7,1,4,3,2
5.77854E+16,5778,54,11,1,50509,7,7,1,1,3,2
5.77854E+16,5778,54,11,2,50509,7,7,1,1,5,1
5.77854E+16,5778,54,11,3,50509,7,7,1,4,3,2
5.77856E+16,5778,56,11,1,50509,7,7,1,1,4,2
5.77856E+16,5778,56,11,2,50509,7,7,2,4,5,1
5.77856E+16,5778,56,11,3,50509,7,7,1,4,5,2
5.77856E+16,5778,56,11,4,50509,7,7,1,4,3,1
5.77814E+17,5778,137,11,1,50509,7,7,2,1,6,1
5.77814E+17,5778,137,11,2,50509,7,7,2,1,5,2
5.77814E+17,5778,137,11,3,50509,7,7,2,4,3,1
5.77814E+17,5778,137,11,4,50509,7,7,2,4,3,2
5.77814E+17,5778,137,11,5,50509,7,7,2,4,2,2
5.77814E+17,5778,139,11,1,50509,7,7,1,1,5,1
5.77814E+17,5778,139,11,2,50509,7,7,2,1,3,2
5.77814E+17,5778,139,11,3,50509,7,7,3,4,5,1
5.77814E+17,5778,143,11,1,50509,7,7,1,1,1,2
5.86051E+16,5860,51,11,1,60101,4,2,1,4,11,1
5.86051E+16,5860,51,11,2,60101,4,2,2,4,11,2
5.86051E+16,5860,51,11,3,60101,4,2,3,4,10,1
5.86051E+16,5860,51,11,4,60101,4,2,4,4,9,1
5.86051E+16,5860,51,11,5,60101,4,2,5,4,4,2
5.89361E+15,5893,6,11,1,60401,4,5,1,4,6,1
5.89361E+15,5893,6,11,2,60401,4,5,2,4,8,2
5.89361E+15,5893,6,11,3,60401,4,5,3,4,9,2
5.89361E+15,5893,6,11,4,60401,4,5,4,4,10,2
5.89317E+16,5893,17,11,1,60401,4,5,1,4,3,2
5.89327E+16,5893,27,11,1,60401,4,5,1,4,6,1
5.89327E+16,5893,27,11,2,60401,4,5,2,4,6,2
5.89327E+16,5893,27,11,3,60401,4,5,3,4,5,1
5.89351E+16,5893,51,11,1,60401,4,5,1,4,8,2
5.89351E+16,5893,51,11,2,60401,4,5,2,4,9,2
5.89351E+16,5893,51,11,3,60401,4,5,3,4,9,1
5.89351E+16,5893,51,11,4,60401,4,5,4,4,10,1
5.89351E+16,5893,51,11,5,60401,4,5,5,4,9,1
5.89371E+16,5893,71,11,1,60401,4,5,1,4,6,1
5.89371E+16,5893,71,11,2,60401,4,5,2,4,5,2
5.89371E+16,5893,71,11,3,60401,4,5,3,4,3,1
5.94013E+17,5940,126,11,1,61308,4,7,1,4,4,1
5.94013E+17,5940,126,11,2,61308,4,7,2,4,4,2
5.94013E+17,5940,127,11,1,61308,4,7,1,4,6,1
5.94013E+17,5940,127,11,2,61308,4,7,2,4,5,2
5.94013E+17,5940,127,11,3,61308,4,7,2,4,3,1
5.94013E+17,5940,127,11,4,61308,4,7,2,4,3,1
5.94013E+17,5940,129,11,1,61308,4,7,1,4,3,1
5.94013E+17,5940,129,11,2,61308,4,7,2,4,3,2
5.94013E+17,5940,129,11,3,61308,4,7,3,4,5,1
5.94013E+17,5940,129,11,4,61308,4,7,2,4,3,1
5.94013E+17,5940,129,11,5,61308,4,7,2,4,3,2
5.94024E+17,5940,237,11,1,61308,4,7,1,4,3,1
5.94024E+17,5940,237,11,2,61308,4,7,2,4,3,2
5.94024E+17,5940,239,11,1,61308,4,7,1,4,4,1
5.94024E+17,5940,239,11,2,61308,4,7,2,4,4,2
5.94024E+17,5940,241,11,1,61308,4,7,1,4,4,1
5.94024E+17,5940,241,11,2,61308,4,7,2,4,3,2
5.94024E+17,5940,241,11,3,61308,4,7,3,4,8,1
5.94024E+17,5940,241,11,4,61308,4,7,4,4,5,2
5.94024E+17,5940,243,11,1,61308,4,7,1,4,4,1
5.94024E+17,5940,243,11,2,61308,4,7,2,4,4,2
5.94024E+17,5940,243,11,3,61308,4,7,3,4,5,1
5.94024E+17,5940,244,11,1,61308,4,7,1,4,4,1
5.94024E+17,5940,244,11,2,61308,4,7,2,4,4,2
5.94024E+17,5940,244,11,3,61308,4,7,3,4,6,1
5.94426E+16,5944,26,11,1,60411,4,7,1,4,4,1
5.94426E+16,5944,26,11,2,60411,4,7,2,4,4,2
5.94426E+16,5944,26,11,3,60411,4,7,3,4,6,2
5.94427E+16,5944,27,11,1,60411,4,7,1,4,4,1
5.94427E+16,5944,27,11,2,60411,4,7,2,4,4,2
5.94427E+16,5944,27,11,3,60411,4,7,3,4,5,2
5.94427E+16,5944,27,11,4,60411,4,7,2,4,1,2
5.94432E+16,5944,32,11,1,60411,4,7,1,4,4,2
5.94432E+16,5944,32,11,2,60411,4,7,1,4,3,2
5.94414E+17,5944,135,11,1,60411,4,7,1,4,4,1
5.94414E+17,5944,135,11,2,60411,4,7,2,4,3,2
5.94414E+17,5944,136,11,1,60411,4,7,1,4,5,1
5.94414E+17,5944,136,11,2,60411,4,7,2,4,3,2
5.94414E+17,5944,136,11,3,60411,4,7,3,4,6,2
5.94414E+17,5944,137,11,1,60411,4,7,1,4,3,1
5.94414E+17,5944,137,11,2,60411,4,7,2,4,3,2
5.94414E+17,5944,140,11,1,60411,4,7,1,4,4,2
5.9521E+16,5952,10,11,1,60405,7,8,1,4,4,1
5.9521E+16,5952,10,11,2,60405,7,8,2,4,4,2
5.9521E+16,5952,10,11,3,60405,7,8,3,4,6,2
5.9521E+16,5952,10,11,4,60405,7,8,4,4,5,1
5.95211E+16,5952,11,11,1,60405,7,8,1,4,4,1
5.95211E+16,5952,11,11,2,60405,7,8,2,4,4,2
5.95211E+16,5952,11,11,3,60405,7,8,3,4,5,2
5.95211E+16,5952,11,11,4,60405,7,8,2,4,3,2
5.95213E+16,5952,13,11,1,60405,7,8,1,4,3,1
5.95213E+16,5952,13,11,2,60405,7,8,2,4,1,2
5.95272E+16,5952,72,11,1,60405,7,8,1,4,3,1
5.95273E+16,5952,73,11,1,60405,7,8,1,4,3,1
5.95273E+16,5952,73,11,2,60405,7,8,2,4,3,2
5.95275E+16,5952,75,11,1,60405,7,8,1,4,3,1
5.95275E+16,5952,75,11,2,60405,7,8,2,4,3,2
5.95275E+16,5952,75,11,3,60405,7,8,3,4,3,1
5.95275E+16,5952,75,11,4,60405,7,8,4,4,6,2
5.95275E+16,5952,75,11,5,60405,7,8,5,4,6,2
5.95275E+16,5952,75,11,6,60405,7,8,6,4,5,1
5.97864E+16,5978,64,11,1,61104,4,7,1,4,1,2
5.97864E+16,5978,64,11,2,61104,4,7,2,4,4,2
5.97864E+16,5978,64,11,3,61104,4,7,3,4,1,1
5.97864E+16,5978,64,11,4,61104,4,7,4,4,5,1
5.97864E+16,5978,64,11,5,61104,4,7,2,4,3,2
5.97817E+17,5978,168,11,1,61104,4,7,1,4,1,1
5.97817E+17,5978,168,11,2,61104,4,7,2,4,4,2
5.97817E+17,5978,168,11,3,61104,4,7,3,4,3,1
5.97817E+17,5978,169,11,1,61104,4,7,1,4,3,1
5.97817E+17,5978,169,11,2,61104,4,7,2,4,6,2
5.97817E+17,5978,169,11,3,61104,4,7,2,4,3,2
5.97817E+17,5978,169,11,4,61104,4,7,2,4,2,1
5.97817E+17,5978,169,11,5,61104,4,7,2,4,1,2
5.97817E+17,5978,170,11,1,61104,4,7,1,4,4,1
5.97817E+17,5978,170,11,2,61104,4,7,2,4,3,2
5.97818E+17,5978,175,11,1,61104,4,7,1,4,3,1
5.97818E+17,5978,175,11,2,61104,4,7,2,4,1,2
5.97818E+17,5978,175,11,3,61104,4,7,3,4,5,2
5.97818E+17,5978,175,11,4,61104,4,7,1,4,3,1
5.97818E+17,5978,176,11,1,61104,4,7,1,4,3,1
5.97818E+17,5978,176,11,2,61104,4,7,2,4,1,2
5.97818E+17,5978,177,11,1,61104,4,7,1,4,8,1
5.97818E+17,5978,177,11,2,61104,4,7,2,4,4,2
5.97818E+17,5978,177,11,3,61104,4,7,3,4,5,1
5.97818E+17,5978,177,11,4,61104,4,7,2,4,3,2
6.02643E+16,6026,43,11,1,70106,8,1,1,1,8,1
6.02643E+16,6026,43,11,2,70106,8,1,2,4,5,2
6.02643E+16,6026,43,11,3,70106,8,1,3,4,6,2
6.0267E+16,6026,70,11,1,70106,8,1,2,4,10,1
6.0267E+16,6026,70,11,2,70106,8,1,2,4,8,2
6.02684E+16,6026,84,11,1,70106,8,1,1,4,6,1
6.02684E+16,6026,84,11,2,70106,8,1,1,4,5,2
6.02684E+16,6026,84,11,3,70106,8,1,1,4,5,2
6.02684E+16,6026,84,11,4,70106,8,1,1,4,5,2
6.0321E+16,6032,10,11,1,70106,8,1,2,4,8,1
6.0321E+16,6032,10,11,2,70106,8,1,2,4,6,2
6.0321E+16,6032,10,11,3,70106,8,1,2,4,3,2
6.03241E+16,6032,41,11,1,70106,8,1,1,4,5,2
6.03241E+16,6032,41,11,2,70106,8,1,1,4,1,1
6.03257E+16,6032,57,11,1,70106,8,1,2,4,6,1
6.03257E+16,6032,57,11,2,70106,8,1,2,4,6,2
6.03257E+16,6032,57,11,3,70106,8,1,2,4,9,2
6.03257E+16,6032,57,11,4,70106,8,1,2,4,9,2
6.03287E+16,6032,87,11,1,70106,8,1,2,4,6,1
6.03287E+16,6032,87,11,2,70106,8,1,2,4,4,2
6.03287E+16,6032,87,11,3,70106,8,1,2,4,9,1
6.03287E+16,6032,87,11,4,70106,8,1,4,4,7,1
6.0321E+17,6032,102,11,1,70106,8,1,1,1,8,1
6.0321E+17,6032,102,11,2,70106,8,1,2,4,3,2
6.0321E+17,6032,102,11,3,70106,8,1,1,1,4,1
6.0321E+17,6032,102,11,4,70106,8,1,1,1,4,1
6.0321E+17,6032,102,11,5,70106,8,1,5,4,8,2
6.03213E+17,6032,131,11,1,70106,8,1,1,4,6,1
6.03213E+17,6032,131,11,2,70106,8,1,2,4,6,2
6.09235E+16,6092,35,11,1,70102,8,1,1,4,8,1
6.09256E+16,6092,56,11,1,70102,8,1,1,4,5,2
6.09256E+16,6092,56,11,2,70102,8,1,2,4,5,1
6.09256E+16,6092,56,11,3,70102,8,1,3,4,3,1
6.09256E+16,6092,56,11,4,70102,8,1,1,4,2,2
6.09278E+16,6092,78,11,1,70102,8,1,1,4,6,1
6.09278E+16,6092,78,11,2,70102,8,1,2,4,5,2
6.09278E+16,6092,78,11,3,70102,8,1,2,4,5,2
6.09278E+16,6092,78,11,4,70102,8,1,4,4,6,2
6.09278E+16,6092,78,11,5,70102,8,1,4,4,5,1
6.0921E+17,6092,100,11,1,70102,8,1,1,4,8,1
6.0921E+17,6092,100,11,2,70102,8,1,2,4,6,2
6.0921E+17,6092,100,11,3,70102,8,1,2,4,5,1
6.0921E+17,6092,100,11,4,70102,8,1,2,4,3,2
6.0921E+17,6092,100,11,5,70102,8,1,2,4,2,1
6.09212E+17,6092,123,11,1,70102,8,1,1,4,5,2
6.09212E+17,6092,123,11,2,70102,8,1,2,4,8,2
6.09212E+17,6092,123,11,3,70102,8,1,2,4,6,1
6.09212E+17,6092,123,11,4,70102,8,1,2,4,2,1
6.09212E+17,6092,123,11,5,70102,8,1,5,4,9,2
6.09212E+17,6092,123,11,6,70102,8,1,5,4,8,1
6.09217E+17,6092,167,11,1,70102,8,1,1,4,6,1
6.09217E+17,6092,167,11,2,70102,8,1,1,4,6,2
6.09223E+17,6092,232,11,1,70102,8,1,1,1,6,1
6.09223E+17,6092,232,11,2,70102,8,1,1,4,6,2
6.09223E+17,6092,232,11,3,70102,8,1,1,4,10,2
6.09223E+17,6092,232,11,4,70102,8,1,1,4,3,2
6.09223E+17,6092,232,11,5,70102,8,1,1,4,10,2
6.09223E+17,6092,232,11,6,70102,8,1,1,4,10,1
6.09223E+17,6092,232,11,7,70102,8,1,1,4,2,1
6.09223E+17,6092,232,11,8,70102,8,1,1,4,6,2
6.09223E+17,6092,232,11,9,70102,8,1,1,4,6,1
6.1931E+16,6193,10,11,1,80105,6,2,1,4,8,1
6.1931E+16,6193,10,11,2,80105,6,2,2,4,8,2
6.1931E+16,6193,10,11,3,80105,6,2,2,4,4,1
6.1931E+16,6193,10,11,4,80105,6,2,2,4,3,1
6.1931E+16,6193,10,11,5,80105,6,2,2,4,2,1
6.19319E+16,6193,19,11,1,80105,6,2,1,1,10,1
6.19319E+16,6193,19,11,2,80105,6,2,2,1,6,2
6.19319E+16,6193,19,11,3,80105,6,2,3,4,9,2
6.19329E+16,6193,29,11,1,80105,6,2,1,1,10,1
6.19329E+16,6193,29,11,2,80105,6,2,1,1,10,2
6.19372E+16,6193,72,11,1,80105,6,2,1,1,8,1
6.19372E+16,6193,72,11,2,80105,6,2,2,1,6,2
6.19372E+16,6193,72,11,3,80105,6,2,3,4,10,2
6.19372E+16,6193,72,11,4,80105,6,2,4,4,9,2
6.19381E+16,6193,81,11,1,80105,6,2,2,1,6,1
6.19381E+16,6193,81,11,2,80105,6,2,2,1,4,2
6.1953E+16,6195,30,11,1,80105,6,2,3,1,1,2
6.1953E+16,6195,30,11,2,80105,6,2,3,4,7,2
6.1953E+16,6195,30,11,3,80105,6,2,3,4,6,2
6.1953E+16,6195,30,11,4,80105,6,2,3,4,2,1
6.19581E+16,6195,81,11,1,80105,6,2,1,4,8,1
6.19581E+16,6195,81,11,2,80105,6,2,2,4,8,1
6.19511E+17,6195,106,11,1,80105,6,2,1,4,10,1
6.19511E+17,6195,106,11,2,80105,6,2,2,4,6,2
6.19513E+17,6195,128,11,1,80105,6,2,1,1,3,2
6.19513E+17,6195,128,11,2,80105,6,2,2,1,6,1
6.19513E+17,6195,128,11,3,80105,6,2,3,4,9,1
6.19513E+17,6195,128,11,4,80105,6,2,4,4,10,2
6.1952E+17,6195,202,11,1,80105,6,2,1,4,10,1
6.25511E+15,6255,1,11,1,80801,6,4,1,1,3,2
6.25511E+15,6255,1,11,2,80801,6,4,2,1,8,2
6.25526E+16,6255,26,11,1,80801,6,4,1,1,10,1
6.25526E+16,6255,26,11,2,80801,6,4,2,1,8,2
6.25526E+16,6255,26,11,3,80801,6,4,2,4,3,1
6.25539E+16,6255,39,11,1,80801,6,4,1,1,5,2
6.25539E+16,6255,39,11,2,80801,6,4,2,1,5,1
6.25539E+16,6255,39,11,3,80801,6,4,3,4,10,2
6.25539E+16,6255,39,11,4,80801,6,4,4,4,9,2
6.25549E+16,6255,49,11,1,80801,6,4,1,1,3,2
6.25571E+16,6255,71,11,1,80801,6,4,1,1,1,2
6.25593E+16,6255,93,11,1,80801,6,4,2,1,6,1
6.25593E+16,6255,93,11,2,80801,6,4,2,1,6,2
6.25593E+16,6255,93,11,3,80801,6,4,2,4,1,2
6.30311E+15,6303,1,11,1,81005,6,7,1,1,5,1
6.30311E+15,6303,1,11,2,81005,6,7,2,1,3,2
6.30311E+15,6303,1,11,3,81005,6,7,2,1,5,1
6.30311E+15,6303,1,11,4,81005,6,7,2,4,3,1
6.30331E+15,6303,3,11,1,81005,6,7,1,1,3,1
6.30331E+15,6303,3,11,2,81005,6,7,2,1,3,2
6.30331E+15,6303,3,11,3,81005,6,7,3,1,6,1
6.30331E+15,6303,3,11,4,81005,6,7,4,4,6,1
6.30341E+15,6303,4,11,1,81005,6,7,1,1,4,1
6.30341E+15,6303,4,11,2,81005,6,7,2,1,3,2
6.30341E+15,6303,4,11,3,81005,6,7,2,4,5,1
6.3039E+16,6303,90,11,1,81005,6,7,1,1,5,1
6.3039E+16,6303,90,11,2,81005,6,7,2,1,3,2
6.30391E+16,6303,91,11,1,81005,6,7,1,1,5,1
6.30391E+16,6303,91,11,2,81005,6,7,2,4,6,2
6.30391E+16,6303,91,11,3,81005,6,7,2,4,6,1
6.30391E+16,6303,91,11,4,81005,6,7,4,4,5,2
6.30391E+16,6303,91,11,5,81005,6,7,2,4,3,2
6.30392E+16,6303,92,11,1,81005,6,7,1,1,3,2
6.30395E+16,6303,95,11,1,81005,6,7,1,1,3,2
6.30395E+16,6303,95,11,2,81005,6,7,2,4,4,2
6.30395E+16,6303,95,11,3,81005,6,7,1,4,3,1
6.40128E+16,6401,28,11,1,90703,5,7,1,1,1,2
6.40134E+16,6401,34,11,1,90703,5,7,1,1,3,2
6.40137E+16,6401,37,11,1,90703,5,7,1,1,4,1
6.40137E+16,6401,37,11,2,90703,5,7,2,1,3,2
6.40137E+16,6401,37,11,3,90703,5,7,3,4,5,1
6.40137E+16,6401,37,11,4,90703,5,7,1,4,3,2
6.40136E+17,6401,360,11,1,90703,5,7,1,1,4,1
6.40136E+17,6401,360,11,2,90703,5,7,2,1,4,2
6.40136E+17,6401,360,11,3,90703,5,7,3,4,5,1
6.40137E+17,6401,366,11,1,90703,5,7,1,1,3,2
6.40137E+17,6401,366,11,2,90703,5,7,2,4,5,1
6.40137E+17,6401,366,11,3,90703,5,7,3,1,3,2
6.40137E+17,6401,366,11,4,90703,5,7,3,4,3,2
6.40137E+17,6401,367,11,1,90703,5,7,1,1,3,2
6.40137E+17,6401,367,11,2,90703,5,7,2,1,6,1
6.40137E+17,6401,367,11,3,90703,5,7,3,1,6,1
6.40137E+17,6401,367,11,4,90703,5,7,4,1,4,1
6.40137E+17,6401,368,11,1,90703,5,7,1,1,3,1
6.48331E+15,6483,3,11,1,90306,5,7,1,1,6,1
6.48331E+15,6483,3,11,2,90306,5,7,2,1,4,2
6.48331E+15,6483,3,11,3,90306,5,7,3,1,5,1
6.48331E+15,6483,3,11,4,90306,5,7,1,1,3,2
6.48331E+15,6483,3,11,5,90306,5,7,2,1,1,2
6.48317E+16,6483,17,11,1,90306,5,7,1,1,5,1
6.48317E+16,6483,17,11,2,90306,5,7,2,1,1,2
6.48325E+16,6483,25,11,1,90306,5,7,1,1,5,1
6.48325E+16,6483,25,11,2,90306,5,7,2,1,3,2
6.48325E+16,6483,25,11,3,90306,5,7,0, , ,2
6.48325E+16,6483,25,11,4,90306,5,7,3,1,5,2
6.48325E+16,6483,25,11,5,90306,5,7,2,1,2,2
6.48327E+16,6483,27,11,1,90306,5,7,1,1,8,1
6.48327E+16,6483,27,11,2,90306,5,7,2,1,4,2
6.48327E+16,6483,27,11,3,90306,5,7,3,1,6,1
6.48327E+16,6483,27,11,4,90306,5,7,2,4,3,2
6.48327E+17,6483,274,11,1,90306,5,7,1,1,1,2
6.48328E+17,6483,276,11,1,90306,5,7,1,1,3,1
6.48328E+17,6483,276,11,2,90306,5,7,2,1,1,2
6.48328E+17,6483,276,11,3,90306,5,7,3,1,5,1
6.4833E+17,6483,297,11,1,90306,5,7,1,1,4,1
6.4833E+17,6483,297,11,2,90306,5,7,2,1,3,2
6.4833E+17,6483,304,11,1,90306,5,7,1,1,3,1
6.4833E+17,6483,304,11,2,90306,5,7,2,1,3,2
6.52714E+17,6527,14,11,1,100102,5,2,1,4,9,1
6.52714E+17,6527,14,11,2,100102,5,2,2,1,10,2
6.52714E+17,6527,14,11,3,100102,5,2,3,4,9,1
6.52714E+17,6527,14,11,4,100102,5,2,4,4,9,1
6.5273E+17,6527,30,11,1,100102,5,2,1,4,8,1
6.5273E+17,6527,30,11,2,100102,5,2,2,4,6,2
6.5273E+17,6527,30,11,3,100102,5,2,3,4,4,2
6.52792E+17,6527,92,11,1,100102,5,2,1,8,6,2
6.52792E+17,6527,92,11,2,100102,5,2,2,4,6,1
6.52711E+18,6527,108,11,1,100102,5,2,1,4,10,2
6.52711E+18,6527,108,11,2,100102,5,2,2,4,6,1
6.52711E+18,6527,108,11,3,100102,5,2,1,4,3,1
6.52714E+18,6527,136,11,1,100102,5,2,1,4,3,2
6.56713E+17,6567,13,11,1,100207,5,5,1,4,5,1
6.56713E+17,6567,13,11,2,100207,5,5,2,4,5,2
6.56713E+17,6567,13,11,3,100207,5,5,2,4,3,2
6.56722E+17,6567,22,11,1,100207,5,5,1,4,6,1
6.56722E+17,6567,22,11,2,100207,5,5,2,4,3,2
6.56722E+17,6567,22,11,3,100207,5,5,3,4,6,1
6.5673E+17,6567,30,11,1,100207,5,5,1,4,3,1
6.5673E+17,6567,30,11,2,100207,5,5,2,4,3,2
6.5673E+17,6567,30,11,3,100207,5,5,1,4,5,1
6.5673E+17,6567,30,11,4,100207,5,5,4,4,5,2
6.5673E+17,6567,30,11,5,100207,5,5,2,4,3,1
6.56738E+17,6567,38,11,1,100207,5,5,1,1,3,1
6.56738E+17,6567,38,11,2,100207,5,5,2,1,1,2
6.56748E+17,6567,48,11,1,100207,5,5,1,1,4,1
6.56748E+17,6567,48,11,2,100207,5,5,2,1,1,2
6.56748E+17,6567,48,11,3,100207,5,5,3,4,5,2
6.56771E+17,6567,71,11,1,100207,5,5,2,4,4,1
6.56771E+17,6567,71,11,2,100207,5,5,2,4,1,2
6.56771E+17,6567,71,11,3,100207,5,5,3,4,6,1
6.56771E+17,6567,71,11,4,100207,5,5,4,4,4,1
6.56771E+17,6567,71,11,5,100207,5,5,1,4,3,2
6.56771E+17,6567,71,11,6,100207,5,5,2,4,3,2
6.56771E+17,6567,71,11,7,100207,5,5,7,4,6,1
6.57169E+17,6571,69,11,1,100402,5,7,1,1,3,1
6.57169E+17,6571,69,11,2,100402,5,7,2,1,1,2
6.57171E+17,6571,71,11,1,100402,5,7,1,1,1,2
6.57171E+17,6571,71,11,2,100402,5,7,2,1,6,1
6.57115E+18,6571,153,11,1,100402,5,7,1,1,1,2
6.57115E+18,6571,153,11,2,100402,5,7,2,1,1,2
6.57116E+18,6571,159,11,1,100402,5,7,1,1,3,1
6.57116E+18,6571,159,11,2,100402,5,7,2,1,1,2
6.57116E+18,6571,159,11,3,100402,5,7,3,4,5,1
6.57116E+18,6571,159,11,4,100402,5,7,1,1,3,1
6.57116E+18,6571,160,11,1,100402,5,7,1,1,1,2
6.57116E+18,6571,160,11,2,100402,5,7,2,1,9,1
6.57116E+18,6571,160,11,3,100402,5,7,3,1,6,1
6.57116E+18,6571,160,11,4,100402,5,7,4,1,5,2
6.57117E+18,6571,174,11,1,100402,5,7,1,1,1,2
6.57118E+18,6571,176,11,1,100402,5,7,1,1,4,1
6.57118E+18,6571,176,11,2,100402,5,7,2,1,1,2
6.57118E+18,6571,176,11,3,100402,5,7,3,1,5,2
6.57118E+18,6571,176,11,4,100402,5,7,4,1,1,1
6.57118E+18,6571,177,11,1,100402,5,7,1,1,3,1
6.57118E+18,6571,177,11,2,100402,5,7,2,1,3,2
6.68841E+16,6688,4,11,1,110106,2,2,1,4,6,2
6.68841E+16,6688,4,11,2,110106,2,2,2,4,6,2
6.68841E+16,6688,4,11,3,110106,2,2,3,4,3,1
6.68831E+17,6688,31,11,1,110106,2,2,1,4,7,1
6.68831E+17,6688,31,11,2,110106,2,2,2,4,9,2
6.68845E+17,6688,45,11,1,110106,2,2,1,4,10,2
6.6887E+17,6688,70,11,1,110106,2,2,2,4,6,1
6.6887E+17,6688,70,11,2,110106,2,2,2,4,9,2
6.6887E+17,6688,70,11,3,110106,2,2,3,4,9,1
6.6887E+17,6688,70,11,4,110106,2,2,4,4,9,1
6.6887E+17,6688,70,11,5,110106,2,2,2,4,5,1
6.68885E+17,6688,85,11,1,110106,2,2,1,4,8,2
6.68885E+17,6688,85,11,2,110106,2,2,1,4,3,1
6.68811E+18,6688,112,11,1,110106,2,2,1,4,6,2
6.68811E+18,6688,112,11,2,110106,2,2,1,4,3,2
6.68811E+18,6688,112,11,3,110106,2,2,3,4,6,1
6.68811E+18,6688,112,11,4,110106,2,2,3,4,4,2
6.68811E+18,6688,112,11,5,110106,2,2,3,4,3,1
6.68811E+18,6688,112,11,6,110106,2,2,3,4,2,2
6.7692E+17,6769,20,11,1,110201,2,2,1,4,5,2
6.7692E+17,6769,20,11,2,110201,2,2,2,4,5,1
6.7692E+17,6769,20,11,3,110201,2,2,3,4,4,1
6.76964E+17,6769,64,11,1,110201,2,2,1,4,6,1
6.76964E+17,6769,64,11,2,110201,2,2,2,4,3,2
6.76964E+17,6769,64,11,3,110201,2,2,2,4,12,1
6.76964E+17,6769,64,11,4,110201,2,2,2,4,12,2
6.76964E+17,6769,64,11,5,110201,2,2,5,4,7,2
6.76964E+17,6769,64,11,6,110201,2,2,2,4,3,2
6.76986E+17,6769,86,11,1,110201,2,2,1,4,4,1
6.76986E+17,6769,86,11,2,110201,2,2,5,4,3,1
6.76986E+17,6769,86,11,3,110201,2,2,5,4,3,1
6.76986E+17,6769,86,11,4,110201,2,2,4,4,3,1
6.76986E+17,6769,86,11,5,110201,2,2,5,4,3,2
6.76913E+18,6769,128,11,1,110201,2,2,1,4,6,1
6.76913E+18,6769,128,11,2,110201,2,2,2,4,4,2
6.76913E+18,6769,128,11,3,110201,2,2,3,4,4,1
6.76913E+18,6769,128,11,4,110201,2,2,2,4,2,1
6.76915E+18,6769,150,11,1,110201,2,2,1,4,8,1
6.76915E+18,6769,150,11,2,110201,2,2,2,4,6,2
6.76915E+18,6769,150,11,3,110201,2,2,3,4,10,1
6.76919E+18,6769,191,11,1,110201,2,2,1,4,3,2
6.76919E+18,6769,191,11,2,110201,2,2,2,4,3,2
6.76919E+18,6769,191,11,3,110201,2,2,3,4,6,1
6.76919E+18,6769,191,11,4,110201,2,2,4,4,5,2
6.76919E+18,6769,191,11,5,110201,2,2,5,4,5,1
6.76919E+18,6769,191,11,6,110201,2,2,4,4,3,2
6.76919E+18,6769,191,11,8,110201,2,2,8,4,9,1
6.80712E+17,6807,12,11,1,110503,2,5,1,4,1,2
6.80712E+17,6807,12,11,2,110503,2,5,2,4,6,2
6.80726E+17,6807,26,11,1,110503,2,5,1,4,7,2
6.80726E+17,6807,26,11,2,110503,2,5,2,4,6,1
6.80726E+17,6807,26,11,3,110503,2,5,3,4,5,1
6.80726E+17,6807,26,11,4,110503,2,5,4,4,5,2
6.80739E+17,6807,39,11,1,110503,2,5,1,1,8,1
6.80753E+17,6807,53,11,1,110503,2,5,1,1,4,2
6.80753E+17,6807,53,11,2,110503,2,5,1,4,1,1
6.80753E+17,6807,53,11,3,110503,2,5,3,4,6,1
6.80753E+17,6807,53,11,4,110503,2,5,4,4,6,2
6.80779E+17,6807,79,11,1,110503,2,5,1,4,8,1
6.80779E+17,6807,79,11,2,110503,2,5,2,4,9,2
6.80779E+17,6807,79,11,3,110503,2,5,3,4,5,1
6.80792E+17,6807,92,11,1,110503,2,5,1,4,6,1
6.89331E+16,6893,3,11,1,120114,5,2,1,4,10,1
6.89331E+16,6893,3,11,2,120114,5,2,2,4,8,2
6.89331E+16,6893,3,11,3,120114,5,2,2,4,3,2
6.89331E+16,6893,3,11,4,120114,5,2,2,4,2,2
6.89343E+17,6893,43,11,1,120114,5,2,1,1,6,1
6.89343E+17,6893,43,11,2,120114,5,2,2,1,6,2
6.89343E+17,6893,43,11,3,120114,5,2,2,4,3,2
6.89357E+17,6893,57,11,1,120114,5,2,1,4,6,2
6.89372E+17,6893,72,11,1,120114,5,2,1,4,8,1
6.89372E+17,6893,72,11,2,120114,5,2,2,4,7,2
6.89372E+17,6893,72,11,3,120114,5,2,3,4,9,2
