ID,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P300A,P301A,P401H1,P401H2,P401H3,P401H4,P401H5,P507,P513T,P524A1
52354911521501562,5235,49,11,5,21501,5,6,4,6,2,2,2,2,2,4,40,200
52354911621501561,5235,49,11,6,21501,5,6,4,6,2,2,2,2,2,4,40,200
52354911721501567,5235,49,11,7,21501,5,6,4,6,2,2,2,2,2,4,40,200
52354911821501562,5235,49,11,8,21501,5,6,4,6,2,2,2,2,2,4,40,200
52355511121501561,5235,55,11,1,21501,5,6,4,6,2,2,2,2,2,4,40,200
52355511221501561,5235,55,11,2,21501,5,6,4,6,2,2,2,2,2,4,40,200
52356211121501561,5235,62,11,1,21501,5,6,4,6,2,2,2,2,2,4,40,200
52356211221501562,5235,62,11,2,21501,5,6,4,6,2,2,2,2,2,4,40,200
52357111121501561,5235,71,11,1,21501,5,6,4,6,2,2,2,1,2,4,40,200
52358611121501561,5235,86,11,1,21501,5,6,4,6,2,2,2,2,2,4,40,200
52358611221501562,5235,86,11,2,21501,5,6,4,6,2,2,2,2,2,4,40,200
52441111120105531,5244,11,11,1,20105,5,3,4,6,2,2,2,2,2,4,40,200
52441111220105531,5244,11,11,2,20105,5,3,4,6,2,2,2,2,2,4,40,200
52441111320105533,5244,11,11,3,20105,5,3,4,6,2,2,2,2,2,4,40,200
52442511120105531,5244,25,11,1,20105,5,3,4,6,2,2,2,2,2,4,40,200
52442511220105532,5244,25,11,2,20105,5,3,4,6,2,2,2,2,2,4,40,200
52442511320105533,5244,25,11,3,20105,5,3,4,6,2,2,2,2,2,4,40,200
52442511420105534,5244,25,11,4,20105,5,3,4,6,2,2,2,2,2,4,40,200
52442511520105535,5244,25,11,5,20105,5,3,4,6,2,2,2,2,2,4,40,200
52442511620105536,5244,25,11,6,20105,5,3,4,6,2,2,2,2,2,4,40,200
52443911120105531,5244,39,11,1,20105,5,3,4,6,2,2,2,2,2,4,40,200
52443911220105532,5244,39,11,2,20105,5,3,4,6,2,2,2,2,2,4,40,200
52443911320105531,5244,39,11,3,20105,5,3,4,6,2,2,2,2,2,4,40,200
52443911420105534,5244,39,11,4,20105,5,3,4,6,2,2,2,2,2,4,40,200
524410511120105531,5244,105,11,1,20105,5,3,4,6,2,2,2,2,2,4,40,200
524410511220105532,5244,105,11,2,20105,5,3,4,6,2,2,2,2,2,4,40,200
52561311120101531,5256,13,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
52561311220101532,5256,13,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52561311320101533,5256,13,11,3,20101,5,3,4,6,2,2,2,2,2,4,40,200
52561311420101534,5256,13,11,4,20101,5,3,4,6,2,2,2,2,2,4,40,200
52563611220101532,5256,36,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52566911120101531,5256,69,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
52566911220101531,5256,69,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52568111120101531,5256,81,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
52568111220101532,5256,81,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52568111320101533,5256,81,11,3,20101,5,3,4,6,2,2,2,2,2,4,40,200
525610311120101532,5256,103,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
525610311220101532,5256,103,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
525610311420101534,5256,103,11,4,20101,5,3,4,6,2,2,2,2,2,4,40,200
5257211120101531,5257,2,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
5257211220101532,5257,2,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52573611120101531,5257,36,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
52573611220101532,5257,36,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52573611320101533,5257,36,11,3,20101,5,3,4,6,2,2,2,2,2,4,40,200
52576911120101531,5257,69,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
52576911220101532,5257,69,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52576911320101533,5257,69,11,3,20101,5,3,4,6,2,2,2,2,2,4,40,200
52576911420101534,5257,69,11,4,20101,5,3,4,6,2,2,2,2,2,4,40,200
52576911520101533,5257,69,11,5,20101,5,3,4,6,2,2,2,2,2,4,40,200
52577911120101531,5257,79,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
52577911220101532,5257,79,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52577911320101533,5257,79,11,3,20101,5,3,4,6,2,2,2,2,2,4,40,200
52577911420101531,5257,79,11,4,20101,5,3,4,6,2,2,2,2,2,4,40,200
52578811120101531,5257,88,11,1,20101,5,3,4,6,2,2,2,2,2,4,40,200
52578811220101532,5257,88,11,2,20101,5,3,4,6,2,2,2,2,2,4,40,200
52578811320101533,5257,88,11,3,20101,5,3,4,6,2,2,2,2,2,4,40,200
52578811420101532,5257,88,11,4,20101,5,3,4,6,2,2,2,2,2,4,40,200
5294211121602571,5294,2,11,1,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294211221602572,5294,2,11,2,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294211321602573,5294,2,11,3,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294211421602574,5294,2,11,4,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294211521602571,5294,2,11,5,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294211621602571,5294,2,11,6,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294311121602571,5294,3,11,1,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294311221602572,5294,3,11,2,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294411121602571,5294,4,11,1,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294411221602572,5294,4,11,2,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294411321602573,5294,4,11,3,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294411421602571,5294,4,11,4,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294511121602571,5294,5,11,1,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294511221602572,5294,5,11,2,21602,5,7,4,6,2,2,2,2,2,4,40,200
5294511321602573,5294,5,11,3,21602,5,7,4,6,2,2,2,2,2,4,40,200
529410811121602571,5294,108,11,1,21602,5,7,4,6,2,2,2,2,2,4,40,200
529410811221602572,5294,108,11,2,21602,5,7,4,6,2,2,2,2,2,4,40,200
529410811321602572,5294,108,11,3,21602,5,7,4,6,1,1,1,1,1,4,40,200
529410811421602572,5294,108,11,4,21602,5,7,4,6,2,2,2,2,2,4,40,200
529410811521602572,5294,108,11,5,21602,5,7,4,6,2,2,2,2,2,4,40,200
529411311121602571,5294,113,11,1,21602,5,7,4,6,2,2,2,2,2,4,40,200
529411611121602571,5294,116,11,1,21602,5,7,4,6,2,2,2,2,2,4,40,200
529411611221602571,5294,116,11,2,21602,5,7,4,6,2,2,2,2,2,4,40,200
529411611321602573,5294,116,11,3,21602,5,7,4,6,2,2,2,2,2,4,40,200
53213311120701581,5321,33,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
53213311220701582,5321,33,11,2,20701,5,8,4,6,2,2,2,2,2,4,40,200
53214311120701581,5321,43,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
53214311220701582,5321,43,11,2,20701,5,8,4,6,2,2,2,2,2,4,40,200
532117911120701581,5321,179,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
532117911220701582,5321,179,11,2,20701,5,8,4,6,2,2,2,2,2,4,40,200
532117911320701583,5321,179,11,3,20701,5,8,4,6,2,2,2,2,2,4,40,200
532118011120701581,5321,180,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
532118011220701582,5321,180,11,2,20701,5,8,4,6,2,2,2,2,2,4,40,200
532118011320701583,5321,180,11,3,20701,5,8,4,6,2,2,2,2,2,4,40,200
532119511120701581,5321,195,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121111120701581,5321,211,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121411120701581,5321,214,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121411220701582,5321,214,11,2,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121411320701583,5321,214,11,3,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121411420701584,5321,214,11,4,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121611120701581,5321,216,11,1,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121611220701581,5321,216,11,2,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121611320701581,5321,216,11,3,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121611420701584,5321,216,11,4,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121611520701585,5321,216,11,5,20701,5,8,4,6,2,2,2,2,2,4,40,200
532121611620701583,5321,216,11,6,20701,5,8,4,6,2,2,2,2,2,4,40,200
5362411130604651,5362,4,11,1,30604,6,5,4,6,2,2,2,2,2,4,40,200
5362411230604652,5362,4,11,2,30604,6,5,4,6,2,2,2,2,2,4,40,200
5362411330604653,5362,4,11,3,30604,6,5,4,6,2,2,2,2,2,4,40,200
5362411430604653,5362,4,11,4,30604,6,5,4,6,2,2,2,2,2,4,40,200
53623411130604651,5362,34,11,1,30604,6,5,4,6,2,2,2,2,2,4,40,200
53624911130604651,5362,49,11,1,30604,6,5,4,6,2,2,2,2,1,4,40,200
53624911230604652,5362,49,11,2,30604,6,5,4,6,2,2,2,2,2,4,40,200
53624911330604653,5362,49,11,3,30604,6,5,4,6,2,2,2,2,2,4,40,200
53624911430604652,5362,49,11,4,30604,6,5,4,6,2,2,2,2,2,4,40,200
53627911130604651,5362,79,11,1,30604,6,5,4,6,2,2,2,2,2,4,40,200
53627911230604652,5362,79,11,2,30604,6,5,4,6,2,2,2,2,2,4,40,200
53629511130604651,5362,95,11,1,30604,6,5,4,6,2,2,2,2,2,4,40,200
53629511230604652,5362,95,11,2,30604,6,5,4,6,2,2,2,2,2,4,40,200
53629511330604653,5362,95,11,3,30604,6,5,4,6,2,2,2,2,2,4,40,200
53629511430604654,5362,95,11,4,30604,6,5,4,6,2,2,2,2,2,4,40,200
536212411130604651,5362,124,11,1,30604,6,5,4,6,2,2,2,2,2,4,40,200
536212411230604652,5362,124,11,2,30604,6,5,4,6,2,2,2,2,2,4,40,200
536212411330604653,5362,124,11,3,30604,6,5,4,6,2,2,2,2,2,4,40,200
53947611130601671,5394,76,11,1,30601,6,7,4,6,2,1,2,2,2,4,40,200
53947611230601672,5394,76,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
53947611330601671,5394,76,11,3,30601,6,7,4,6,1,2,2,2,2,4,40,200
53947611430601671,5394,76,11,4,30601,6,7,4,6,2,2,2,2,2,4,40,200
53947711130601671,5394,77,11,1,30601,6,7,4,6,2,2,1,2,2,4,40,200
53947711230601672,5394,77,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
53947711330601673,5394,77,11,3,30601,6,7,4,6,2,2,2,2,2,4,40,200
53947711430601674,5394,77,11,4,30601,6,7,4,6,2,2,2,2,2,4,40,200
53948011130601671,5394,80,11,1,30601,6,7,4,6,2,2,2,2,2,4,40,200
53948011230601671,5394,80,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419211130601671,5394,192,11,1,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419211230601672,5394,192,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419211330601673,5394,192,11,3,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419211430601674,5394,192,11,4,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419211530601672,5394,192,11,5,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419211630601672,5394,192,11,6,30601,6,7,4,6,2,2,2,1,2,4,40,200
539419311130601671,5394,193,11,1,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419311230601672,5394,193,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419311330601673,5394,193,11,3,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419311430601672,5394,193,11,4,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419411130601671,5394,194,11,1,30601,6,7,4,6,2,2,2,2,2,4,40,200
539419411230601672,5394,194,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
539420711130601671,5394,207,11,1,30601,6,7,4,6,2,2,2,2,2,4,40,200
539420711230601672,5394,207,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
539420911130601671,5394,209,11,1,30601,6,7,4,6,2,2,2,2,2,4,40,200
539420911230601672,5394,209,11,2,30601,6,7,4,6,2,2,2,2,2,4,40,200
53974911130202661,5397,49,11,1,30202,6,6,4,6,2,2,2,2,2,4,40,200
53974911230202662,5397,49,11,2,30202,6,6,4,6,2,2,2,2,2,4,40,200
53976011130202661,5397,60,11,1,30202,6,6,4,6,2,2,2,2,2,4,40,200
53976011230202662,5397,60,11,2,30202,6,6,4,6,2,2,2,2,2,4,40,200
53976011330202663,5397,60,11,3,30202,6,6,4,6,2,2,2,2,2,4,40,200
53977211130202661,5397,72,11,1,30202,6,6,4,6,2,2,2,2,2,4,40,200
539710611130202661,5397,106,11,1,30202,6,6,4,6,2,2,2,2,2,4,40,200
539710611230202662,5397,106,11,2,30202,6,6,4,6,2,2,2,2,2,4,40,200
539710611330202663,5397,106,11,3,30202,6,6,4,6,2,2,2,2,2,4,40,200
539710611430202662,5397,106,11,4,30202,6,6,4,6,2,2,2,2,2,4,40,200
539713911130202661,5397,139,11,1,30202,6,6,4,6,2,2,2,2,2,4,40,200
5408511130207671,5408,5,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408511230207672,5408,5,11,2,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408511330207672,5408,5,11,3,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408511430207672,5408,5,11,4,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408611130207671,5408,6,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408611230207672,5408,6,11,2,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408611330207673,5408,6,11,3,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408611430207672,5408,6,11,4,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408811130207671,5408,8,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408811230207672,5408,8,11,2,30207,6,7,4,6,1,2,2,2,2,4,40,200
5408811330207673,5408,8,11,3,30207,6,7,4,6,2,2,2,2,2,4,40,200
5408811430207674,5408,8,11,4,30207,6,7,4,6,2,2,2,2,2,4,40,200
54081011130207671,5408,10,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
540811911130207671,5408,119,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
540811911230207672,5408,119,11,2,30207,6,7,4,6,2,2,2,2,2,4,40,200
540811911330207673,5408,119,11,3,30207,6,7,4,6,2,2,2,2,2,4,40,200
540811911430207674,5408,119,11,4,30207,6,7,4,6,2,2,2,2,2,4,40,200
540811911530207671,5408,119,11,5,30207,6,7,4,6,2,2,2,2,2,4,40,200
540811911630207671,5408,119,11,6,30207,6,7,4,6,2,2,2,2,2,4,40,200
540811911730207671,5408,119,11,7,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812111130207673,5408,121,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812111230207672,5408,121,11,2,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812111330207673,5408,121,11,3,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812111430207674,5408,121,11,4,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812311130207671,5408,123,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812311230207672,5408,123,11,2,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812511130207671,5408,125,11,1,30207,6,7,4,6,2,2,2,2,2,4,40,200
540812511230207672,5408,125,11,2,30207,6,7,4,6,2,2,2,2,2,4,40,200
5423411130214661,5423,4,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
5423411230214662,5423,4,11,2,30214,6,6,4,6,2,2,2,2,2,4,40,200
5423411330214661,5423,4,11,3,30214,6,6,4,6,2,2,2,2,2,4,40,200
5423411430214661,5423,4,11,4,30214,6,6,4,6,2,2,2,2,2,4,40,200
54231011130214661,5423,10,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
54231011230214662,5423,10,11,2,30214,6,6,4,6,2,2,2,2,2,4,40,200
54231011330214663,5423,10,11,3,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232411130214661,5423,24,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232411230214662,5423,24,11,2,30214,6,6,4,6,1,2,2,2,2,4,40,200
54232411330214663,5423,24,11,3,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232411430214662,5423,24,11,4,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232411530214665,5423,24,11,5,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232411630214666,5423,24,11,6,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232411730214665,5423,24,11,7,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232711130214661,5423,27,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
54232711230214662,5423,27,11,2,30214,6,6,4,6,1,1,2,2,2,4,40,200
54233511130214661,5423,35,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
54233511230214662,5423,35,11,2,30214,6,6,4,6,2,2,2,2,2,4,40,200
54233511330214661,5423,35,11,3,30214,6,6,4,6,2,2,2,2,2,4,40,200
54233511430214661,5423,35,11,4,30214,6,6,4,6,2,2,2,2,2,4,40,200
54233511530214665,5423,35,11,5,30214,6,6,4,6,2,2,2,2,2,4,40,200
54233511630214661,5423,35,11,6,30214,6,6,4,6,2,2,2,2,2,4,40,200
54234111130214661,5423,41,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
54234111230214662,5423,41,11,2,30214,6,6,4,6,2,2,2,2,2,4,40,200
54234111330214662,5423,41,11,3,30214,6,6,4,6,2,2,2,2,2,4,40,200
54235211130214661,5423,52,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
54235211230214662,5423,52,11,2,30214,6,6,4,6,2,2,2,2,2,4,40,200
54235211330214663,5423,52,11,3,30214,6,6,4,6,2,2,2,2,2,4,40,200
54235811130214661,5423,58,11,1,30214,6,6,4,6,2,2,2,2,2,4,40,200
54235811230214662,5423,58,11,2,30214,6,6,4,6,2,2,2,2,2,4,40,200
54572011130218681,5457,20,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572311130218681,5457,23,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572411130218681,5457,24,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572411230218682,5457,24,11,2,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572411330218683,5457,24,11,3,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572611130218681,5457,26,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572611230218682,5457,26,11,2,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572611330218681,5457,26,11,3,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572611430218684,5457,26,11,4,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572611530218685,5457,26,11,5,30218,6,8,4,6,2,2,2,2,2,4,40,200
54572611630218682,5457,26,11,6,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578411130218681,5457,84,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578511130218681,5457,85,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578511230218682,5457,85,11,2,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578511430218684,5457,85,11,4,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578511530218682,5457,85,11,5,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578511630218682,5457,85,11,6,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578611130218681,5457,86,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578711130218681,5457,87,11,1,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578711230218682,5457,87,11,2,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578711330218683,5457,87,11,3,30218,6,8,4,6,2,2,2,2,2,4,40,200
54578711430218684,5457,87,11,4,30218,6,8,4,6,2,2,2,2,2,4,40,200
54801411140104611,5480,14,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54801411240104612,5480,14,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
54802811140104611,5480,28,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54802811240104612,5480,28,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
54802811340104613,5480,28,11,3,40104,6,1,4,6,2,2,2,2,2,4,40,200
54802811440104614,5480,28,11,4,40104,6,1,4,6,2,2,2,2,2,4,40,200
54802811540104612,5480,28,11,5,40104,6,1,4,6,2,2,2,2,2,4,40,200
54804311140104611,5480,43,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54804311240104612,5480,43,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
54804311340104612,5480,43,11,3,40104,6,1,4,6,2,2,2,2,2,4,40,200
54804311440104612,5480,43,11,4,40104,6,1,4,6,2,2,2,2,2,4,40,200
54805711140104611,5480,57,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54807011140104611,5480,70,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54807011240104612,5480,70,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
54807011340104613,5480,70,11,3,40104,6,1,4,6,2,2,2,2,2,4,40,200
548011011140104611,5480,110,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
548011011240104611,5480,110,11,2,40104,6,1,4,6,1,1,2,2,2,4,40,200
5486511140104612,5486,5,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
5486511240104612,5486,5,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
5486511340104612,5486,5,11,3,40104,6,1,4,6,2,2,2,2,2,4,40,200
54865411140104611,5486,54,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54865411240104612,5486,54,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
54865411340104612,5486,54,11,3,40104,6,1,4,6,2,2,2,2,2,4,40,200
54866711140104612,5486,67,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54866711240104612,5486,67,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
54866711340104613,5486,67,11,3,40104,6,1,4,6,1,2,2,2,2,4,40,200
54866711440104612,5486,67,11,4,40104,6,1,4,6,2,2,2,2,2,4,40,200
54866711540104612,5486,67,11,5,40104,6,1,4,6,2,2,2,2,2,4,40,200
54867911140104611,5486,79,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
54867911240104612,5486,79,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
54867911340104612,5486,79,11,3,40104,6,1,4,6,2,2,2,2,2,4,40,200
54867911440104611,5486,79,11,4,40104,6,1,4,6,2,2,2,2,2,4,40,200
54867911540104611,5486,79,11,5,40104,6,1,4,6,2,2,2,2,2,4,40,200
548610311140104611,5486,103,11,1,40104,6,1,4,6,2,2,2,2,2,4,40,200
548610311240104612,5486,103,11,2,40104,6,1,4,6,2,2,2,2,2,4,40,200
5511711140103611,5511,7,11,1,40103,6,1,4,6,2,2,2,2,2,4,40,200
5511711240103612,5511,7,11,2,40103,6,1,4,6,2,2,2,2,2,4,40,200
5511711340103613,5511,7,11,3,40103,6,1,4,6,2,2,2,2,2,4,40,200
5511711440103614,5511,7,11,4,40103,6,1,4,6,2,2,2,2,2,4,40,200
55115711140103611,5511,57,11,1,40103,6,1,4,6,1,2,2,1,2,4,40,200
55115711240103612,5511,57,11,2,40103,6,1,4,6,2,2,2,2,2,4,40,200
55118911140103611,5511,89,11,1,40103,6,1,4,6,2,2,2,2,2,4,40,200
55118911240103612,5511,89,11,2,40103,6,1,4,6,2,2,2,2,2,4,40,200
55118911340103613,5511,89,11,3,40103,6,1,4,6,2,2,2,2,2,4,40,200
55118911440103614,5511,89,11,4,40103,6,1,4,6,2,2,2,2,2,4,40,200
55118911540103615,5511,89,11,5,40103,6,1,4,6,2,2,2,2,2,4,40,200
55118911640103616,5511,89,11,6,40103,6,1,4,6,2,2,2,2,2,4,40,200
551110611140103611,5511,106,11,1,40103,6,1,4,6,2,2,2,2,2,4,40,200
551110611240103612,5511,106,11,2,40103,6,1,4,6,2,2,2,2,2,4,40,200
551110611340103613,5511,106,11,3,40103,6,1,4,6,2,2,2,2,2,4,40,200
551110611440103614,5511,106,11,4,40103,6,1,4,6,2,2,2,1,2,4,40,200
551112211140103611,5511,122,11,1,40103,6,1,4,6,2,2,2,2,2,4,40,200
551112211240103612,5511,122,11,2,40103,6,1,4,6,2,2,2,1,2,4,40,200
551112211340103613,5511,122,11,3,40103,6,1,4,6,2,2,2,2,2,4,40,200
551112211440103614,5511,122,11,4,40103,6,1,4,6,2,2,2,2,2,4,40,200
551112211540103615,5511,122,11,5,40103,6,1,4,6,2,2,2,2,2,4,40,200
551112211640103612,5511,122,11,6,40103,6,1,4,6,2,2,2,2,2,4,40,200
55172711140102613,5517,27,11,1,40102,6,1,4,6,2,2,2,2,2,4,40,200
55172711240102612,5517,27,11,2,40102,6,1,4,6,2,2,2,2,2,4,40,200
55172711340102613,5517,27,11,3,40102,6,1,4,6,2,2,2,2,2,4,40,200
55174411140102611,5517,44,11,1,40102,6,1,4,6,2,2,2,2,2,4,40,200
55174411340102613,5517,44,11,3,40102,6,1,4,6,2,2,2,2,2,4,40,200
55174411440102614,5517,44,11,4,40102,6,1,4,6,2,2,2,2,2,4,40,200
55174411540102615,5517,44,11,5,40102,6,1,4,6,2,2,2,2,2,4,40,200
55174411640102616,5517,44,11,6,40102,6,1,4,6,2,2,2,2,2,4,40,200
55174411740102614,5517,44,11,7,40102,6,1,4,6,2,2,2,2,2,4,40,200
55179411140102611,5517,94,11,1,40102,6,1,4,6,2,2,2,2,2,4,40,200
55179411240102612,5517,94,11,2,40102,6,1,4,6,2,2,2,2,2,4,40,200
55179411340102613,5517,94,11,3,40102,6,1,4,6,2,2,2,2,2,4,40,200
55179411440102611,5517,94,11,4,40102,6,1,4,6,2,2,2,2,2,4,40,200
55179411540102615,5517,94,11,5,40102,6,1,4,6,2,2,2,2,2,4,40,200
551714411140102611,5517,144,11,1,40102,6,1,4,6,2,2,2,2,2,4,40,200
551714411240102612,5517,144,11,2,40102,6,1,4,6,2,2,2,2,2,4,40,200
551714411340102613,5517,144,11,3,40102,6,1,4,6,2,2,2,2,2,4,40,200
551714411440102614,5517,144,11,4,40102,6,1,4,6,2,2,2,2,2,4,40,200
55181812140102611,5518,18,12,1,40102,6,1,4,6,2,2,2,2,2,4,40,200
55181812240102611,5518,18,12,2,40102,6,1,4,6,2,2,2,2,2,4,40,200
55181812340102611,5518,18,12,3,40102,6,1,4,6,1,2,2,2,2,4,40,200
55181822140102611,5518,18,22,1,40102,6,1,4,6,2,2,2,2,2,4,40,200
55181822240102611,5518,18,22,2,40102,6,1,4,6,2,2,2,2,2,4,40,200
55181822340102611,5518,18,22,3,40102,6,1,4,6,2,2,2,2,2,4,40,200
55181822440102611,5518,18,22,4,40102,6,1,4,6,2,2,2,2,2,4,40,200
55183511140102611,5518,35,11,1,40102,6,1,4,6,2,2,2,2,2,4,40,200
55183511240102612,5518,35,11,2,40102,6,1,4,6,2,2,2,2,2,4,40,200
55183511340102612,5518,35,11,3,40102,6,1,4,6,2,2,2,2,2,4,40,200
